Pattern,Print,Fabric,Native_Product_Id,Primary_Colour
Printed,Typographic Print,Cotton,9464717,Mauve
Solid,Solid,Cotton,2439140,Pink
Solid,Solid,Cotton,12222030,Pink
Colour Blocked,Colourblocked,Viscose Rayon,2312563,Grey
Striped,Striped,Viscose Rayon,14860418,Black
Printed,Graphic Print,Polyester,7779399,Black
Printed,Typographic Print,Polyester,8804583,Mustard
Checked,Checked,Silk Blend,15038412,Beige
Printed,Logo Print,Cotton,14779106,Blue
Solid,Solid,Cotton,10975606,Black
Printed,Typographic Print,Viscose Rayon,14067218,Olive
Printed,Polka Dots,Viscose Rayon,9552723,Black
Solid,Solid,Cotton,14327258,Pink
Printed,Typographic Print,Cotton,14087820,Yellow
Printed,Graphic Print,Cotton,10926234,Pink
Solid,Solid,Cotton,10197693,Yellow
Solid,Solid,Cotton,12671188,Grey Melange
Printed,Floral,Organic Cotton,14210850,Pink
Printed,Typographic Print,Cotton,8379279,Grey Melange
Solid,Solid,Viscose Rayon,14999278,Mustard
Solid,Solid,Cotton,14779088,Black
Striped,Striped,Cotton,11711886,Blue
Printed,Graphic Print,Cotton,14912006,Sea Green
Solid,Solid,Viscose Rayon,14872918,Pink
Solid,Solid,Polyester,13959752,Blue
Printed,Geometric Print,Cotton,12193362,Pink
Solid,Solid,Cotton,13270148,Sea Green
Printed,Floral,Cotton,15204404,Charcoal
Solid,Solid,Cotton,14515436,Yellow
Printed,Geometric Print,Cotton,2522852,Grey Melange
Printed,Conversational,Cotton,14996128,Pink
Solid,Solid,Cotton,11711916,Blue
Solid,Solid,Cotton,13381400,White
Solid,Solid,Cotton,2519778,Grey
Printed,Other,Cotton,15009424,Navy Blue
Solid,Solid,Cotton,8328401,Grey
Dyed,Tie & Dye,Cotton,14912548,White
Printed,Typographic Print,Cotton,12193130,Pink
Solid,Solid,Linen,13944176,Off-White
Solid,Solid,Polyester,7688034,Orange
Printed,Typographic Print,Cotton,13930764,Purple
Solid,Solid,Cotton,10796398,Black
Printed,Typographic Print,Cotton,10968510,Lavender
Solid,Solid,Cotton,12193194,Off-White
Solid,Solid,Cotton,11396706,Mustard
Solid,Solid,Cotton,1716104,Black
Solid,Solid,Cotton,12221948,Mustard
Printed,Polka Dots,Cotton,14779184,Mustard
Solid,Solid,Cotton,11697392,Pink
Printed,Typographic Print,Cotton,14912590,Multi-Colour
Checked,Checked,Silk Blend,15038412,Beige
Printed,Camouflage,Polyester,14877262,Khaki
Printed,Typographic Print,Organic Cotton,14210936,White
Solid,Solid,Cotton,13901884,Teal
Checked,Checked,Silk Blend,15038412,Beige
Printed,Typographic Print,Polyester,11640022,White
Printed,Typographic Print,Cotton,10968552,Pink
Solid,Solid,Viscose Rayon,9552929,Peach
Solid,Solid,Cotton,14515720,Black
Solid,Solid,Polyester,12688858,Maroon
Solid,Solid,Pure Cotton,12150550,Pink
Solid,Solid,Polyester,13717958,Red
Printed,Geometric Print,Pure Cotton,13258046,Pink
Striped,Vertical Stripes,Viscose Rayon,12872086,Black
Solid,Solid,Viscose Rayon,13931122,Burgundy
Dyed,Tie & Dye,Cotton,2372792,Blue
Printed,Floral,Cotton,14087584,Black
Checked,Checked,Silk Blend,15038412,Beige
Printed,Logo Print,Cotton,14888652,White
Printed,Conversational,Cotton,13502984,White
Solid,Solid,Cotton,13843112,Blue
Printed,People and Places,Cotton,13551246,White
Printed,Typographic Print,Cotton,12104160,Black
Solid,Solid,Polyester,13346344,Black
Solid,Solid,Polyester,14891078,White
Printed,Typographic Print,Cotton,14932742,Navy Blue
Solid,Solid,Polyester,9084181,Black
Solid,Solid,Cotton,14350738,Black
Printed,Typographic Print,Cotton,10877244,Mustard
Solid,Solid,Cotton,11098150,Pink
Solid,Solid,Cotton,2519788,Grey
Dyed,Tie & Dye,Cotton,2372791,White
Solid,Solid,Cotton,1753417,Maroon
Printed,Graphic Print,Cotton,14824468,Yellow
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Cotton,14327276,Green
Colour Blocked,Colourblocked,Cotton,11156880,Pink
Checked,Checked,Silk Blend,15038412,Beige
Printed,Graphic Print,Organic Cotton,14270784,Black
Colour Blocked,Colourblocked,Viscose Rayon,14229620,Black
Printed,Typographic Print,Polyester,13614892,Navy Blue
Solid,Solid,Cotton,10969988,Charcoal
Solid,Solid,Cotton,12671192,Olive
Checked,Checked,Silk Blend,15038412,Beige
Printed,Typographic Print,Cotton,14087800,Pink
Dyed,Tie & Dye,Cotton,13503006,Multi-Colour
Printed,Typographic Print,Cotton,13641866,Brown
Solid,Solid,Viscose Rayon,2156154,Green
Striped,Striped,Cotton,11759448,Navy Blue
Printed,Graphic Print,Cotton,14934394,White
Printed,Typographic Print,Cotton,10106263,Maroon
Solid,Solid,Polyester,7695849,Red
Solid,Solid,Polyester,8133463,Navy Blue
Solid,Solid,Cotton Blend,12277904,Black
Colour Blocked,Colourblocked,Cotton,4445494,Mustard
Solid,Solid,Cotton,10237779,Black
Checked,Checked,Silk Blend,15038412,Beige
Printed,Humour and Comic,Cotton,11242132,Blue
Printed,Conversational,Cotton,1766420,Mustard
Colour Blocked,Colourblocked,Cotton,8390509,White
Printed,Typographic Print,Cotton,11401800,Black
Solid,Solid,Pure Cotton,14696272,Brown
Solid,Solid,Pure Cotton,12150540,White
Solid,Solid,Polyester,13931116,Pink
Solid,Solid,Viscose Rayon,13935596,Black
Solid,Solid,Pure Cotton,13770402,Mustard
Solid,Solid,Polyester,12886966,Purple
Printed,Floral,Viscose Rayon,11008362,Black
Checked,Checked,Silk Blend,15038412,Beige
Embroidered,Ethnic Motifs,Cotton Blend,13290532,Off-White
Printed,Polka Dots,Polyester,10509696,Pink
Solid,Solid,Polyester,13018882,Red
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Polyester,13717980,White
Solid,Solid,Polyester,8581277,Maroon
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Polyester,10335679,Blue
Solid,Solid,Pure Cotton,13935494,White
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Pure Cotton,7989991,Black
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Pure Cotton,13382004,Black
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Polyester,13718012,Black
Solid,Solid,Pure Cotton,14696256,White
Solid,Solid,Polyester,13628318,Purple
Solid,Solid,Pure Cotton,13935438,Blue
Solid,Solid,Viscose Rayon,13115056,Burgundy
Solid,Solid,Polyester,7030709,Burgundy
Solid,Solid,Pure Cotton,13675112,Grey
Solid,Solid,Pure Cotton,13258074,Mauve
Embellished,Embellished,Polyester,8126501,Pink
Solid,Solid,Polyester,11401292,Navy Blue
Solid,Solid,Viscose Rayon,12886968,Grey
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Polyester,11464878,Green
Printed,Polka Dots,Polyester,14349000,Black
Solid,Solid,Polyester,8116995,Maroon
Checked,Checked,Silk Blend,15038412,Beige
Printed,Polka Dots,Viscose Rayon,14208164,Purple
Checked,Checked,Silk Blend,15038412,Beige
Embellished,Floral,Polyester,8126505,Pink
Solid,Solid,Polyester,11074478,Black
Striped,Horizontal Stripes,Viscose Rayon,14140702,Pink
Solid,Solid,Pure Cotton,8359089,Green
Solid,Solid,Pure Cotton,12940058,Maroon
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Viscose Rayon,13935618,Green
Solid,Solid,Polyester,14188068,Teal
Solid,Solid,Viscose Rayon,12940084,Blue
Solid,Solid,Viscose Rayon,7679248,Pink
Printed,Floral,Polyester,13898804,Cream
Printed,Geometric Print,Viscose Rayon,13891878,Teal
Solid,Solid,Polyester,13502204,Pink
Solid,Solid,Pure Cotton,13935804,White
Self Design,Self Design,Pure Cotton,14272742,Pink
Solid,Solid,Pure Cotton,13931124,Black
Striped,Vertical Stripes,Polyester,10686140,Black
Self Design,Floral,Nylon,14272842,Navy Blue
Solid,Solid,Polyester,11761158,Yellow
Solid,Solid,Cotton Blend,13935852,Maroon
Solid,Solid,Viscose Rayon,12975524,Black
Printed,Geometric Print,Viscose Rayon,1987054,White
Printed,Solid,,7680696,Cream
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Pure Cotton,13770422,Peach
Self Design,Self Design,Viscose Rayon,14690350,Pink
Solid,Solid,Polyester,13935442,Green
Embellished,Tribal Print,Polyester,6521623,Mustard
Self Design,Self Design,Viscose Rayon,11046130,Pink
Self Design,Self Design,Polyester,12150618,Purple
Checked,Checked,Silk Blend,15038412,Beige
Printed,Floral,Viscose Rayon,14435780,Navy Blue
Solid,Solid,Pure Cotton,13959310,Green
Solid,Solid,Polyester,14187940,Black
Solid,Solid,Polyester,11401260,Black
Solid,Floral,,13272806,Green
Self Design,Self Design,Cotton Blend,13271238,Red
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Satin,8295997,Black
Printed,Geometric Print,Polyester,10503384,Pink
Printed,Floral,Polyester,4371904,Blue
Solid,Solid,Viscose Rayon,14696234,Black
Solid,Solid,Polyester,10335717,Blue
Solid,Solid,Polyester,7030741,Green
Solid,Solid,Pure Cotton,12150556,Pink
Solid,Solid,Polyester,10686146,Olive
Solid,Solid,Polyester,8906455,Pink
Solid,Solid,Polyester,13718874,Green
Solid,Solid,Polyester,14876892,Blue
Printed,Polka Dots,Polyester,10505038,Pink
Solid,Solid,Viscose Rayon,11098042,White
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Cotton Blend,13935822,Navy Blue
Solid,Solid,Polyester,14435850,Yellow
Solid,Solid,Cotton Blend,13271250,Blue
Solid,Solid,Pure Cotton,13935848,Charcoal
Solid,Solid,Pure Cotton,13770412,Green
Solid,Solid,Viscose Rayon,12871942,Maroon
Solid,Solid,Viscose Rayon,13935584,Mustard
Solid,Solid,Viscose Rayon,13931118,Black
Printed,Polka Dots,Polyester,13935436,Rust
Solid,Solid,Cotton Blend,13935806,Navy Blue
Embellished,Floral,Pure Cotton,9166503,White
Printed,Floral,Polyester,11732972,Maroon
Printed,Floral,Viscose Rayon,14696222,Red
Printed,Ethnic Motifs,Pure Cotton,13671994,Off-White
Solid,Solid,Viscose Rayon,13927112,White
Embroidered,Ethnic Motifs,Pure Cotton,13321344,Black
Striped,Vertical Stripes,Polyester,8379613,Navy Blue
Solid,Solid,Polyester,11401286,Red
Solid,Solid,Viscose Rayon,11329452,Yellow
Solid,Solid,Pure Cotton,12969712,Navy Blue
Printed,Floral,Viscose Rayon,2365704,Black
Embellished,Floral,Polyester,8126461,Grey
Solid,Solid,Pure Cotton,13959312,Red
Printed,Polka Dots,Polyester,7678314,Black
Self Design,Self Design,Polyester,14188074,Black
Printed,Floral,Polyester,14435960,Blue
Solid,Solid,Polyester,14187936,Purple
Printed,Floral,Polyester,11875586,White
Printed,Abstract Print,Viscose Rayon,12027614,Black
Solid,Solid,Pure Cotton,11733492,Mustard
Solid,Solid,Viscose Rayon,11053856,Red
Solid,Solid,Viscose Rayon,13115062,Black
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Polyester,13018824,White
Self Design,Self Design,Polyester,6521613,Sea Green
Checked,Checked,Pure Cotton,14208162,Magenta
Solid,Solid,Polyester,13502108,Navy Blue
Solid,Solid,Pure Cotton,11976040,Red
Solid,Solid,Pure Cotton,13935868,Coral
Solid,Solid,Viscose Rayon,14348986,Mustard
Printed,Floral,Polyester,14876884,Multi-Colour
Solid,Solid,Pure Cotton,13622936,White
Solid,Solid,Polyester,14876890,Pink
Self Design,Self Design,Polyester,12150598,Mauve
Solid,Solid,Pure Cotton,14696212,White
Printed,Geometric Print,Polyester,2409163,Blue
Solid,Solid,Pure Cotton,12940078,Black
Solid,Solid,Viscose Rayon,14348996,Coral
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Pure Cotton,12940106,Purple
Solid,Solid,Pure Cotton,13931112,White
Solid,Solid,Viscose Rayon,11098122,Black
Solid,Solid,Pure Cotton,14696226,Grey
Printed,Floral,Viscose Rayon,10780920,Red
Solid,Solid,Viscose Rayon,13935624,White
Striped,Vertical Stripes,Polyester,10509700,Navy Blue
Solid,Solid,Pure Cotton,13935846,Navy Blue
Solid,Solid,Polyester,12688868,Peach
Solid,Solid,Pure Cotton,13935800,Navy Blue
Printed,Floral,Viscose Rayon,6787764,Black
Solid,Solid,Polyester,14435726,Blue
Solid,Solid,Pure Cotton,13935622,Peach
Solid,Solid,Pure Cotton,14696232,Pink
Printed,Floral,Polyester,13271248,Pink
Solid,Solid,Polyester,14936060,Blue
Solid,Solid,Polyester,14026504,Mustard
Solid,Solid,Polyester,14970484,Navy Blue
Solid,Solid,Polyester,14026538,Burgundy
Printed,Geometric Print,Pure Cotton,13891954,Pink
Solid,Solid,Cotton Blend,13935824,Maroon
Solid,Solid,Cotton Blend,13935860,White
Self Design,Solid,Viscose Rayon,12379554,White
Solid,Solid,Cotton Blend,13935838,Black
Solid,Solid,Polyester,11536340,Lime Green
Striped,Vertical Stripes,Pure Cotton,13898802,White
Self Design,Self Design,Polyester,12150612,Pink
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Pure Cotton,12150558,Pink
Solid,Solid,Polyester,9006449,Burgundy
Solid,Solid,Viscose Rayon,8434283,Olive
Printed,Animal Print,Viscose Rayon,12116606,White
Solid,Solid,Cotton Blend,12871952,Black
Solid,Solid,Polyester,14876896,Yellow
Checked,Checked,Polyester,12419366,Black
Striped,Vertical Stripes,Pure Cotton,2232813,Black
Solid,Solid,Viscose Rayon,11098078,White
Solid,Solid,Polyester,10238605,Mauve
Printed,Polka Dots,Polyester,14887986,Green
Printed,Ethnic Motifs,Viscose Rayon,7102379,Black
Solid,Solid,Polyester,14504250,Blue
Solid,Solid,Cotton Blend,8384549,Black
Solid,Solid,Polyester,14141182,Coral
Solid,Solid,Polyester,13717952,Black
Printed,Floral,Polyester,13891880,Red
Printed,Geometric Print,Pure Cotton,1986799,Navy Blue
Printed,Polka Dots,Polyester,8915439,Black
Printed,Ethnic Motifs,Viscose Rayon,8073903,Navy Blue
Solid,Solid,Viscose Rayon,1829904,Mustard
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Solid,Solid,Satin,14188948,Pink
Printed,Graphic Print,Cotton Blend,14863696,Yellow
Checked,Checked,Silk Blend,15038412,Beige
Printed,Typographic Print,Pure Cotton,15050368,White
Embroidered,Floral,Viscose Rayon,14212196,Lime Green
Printed,Typographic Print,Polycotton,11651944,Grey Melange
Self Design,Solid,Cotton Blend,14833996,Pink
Printed,Floral,Pure Cotton,7783061,Orange
Solid,Solid,Cotton Blend,10124895,Green
Embroidered,Floral,Pure Cotton,11258842,Blue
Embroidered,Floral,Pure Cotton,14374354,Taupe
Printed,Typographic Print,Cotton Blend,14863808,Orange
Self Design,Self Design,Polyester,12150606,Black
Checked,Checked,Silk Blend,15038412,Beige
Printed,Typographic Print,Pure Cotton,12426324,Navy Blue
Solid,Solid,Pure Cotton,10905062,Navy Blue
Solid,Solid,Cotton Blend,14210918,Brown
Solid,Solid,Linen,14628416,Pink
Checked,Checked,Polyester,14856192,Black
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Checked,Checked,Silk Blend,15038412,Beige
Printed,Typographic Print,Cotton Blend,14863756,Red
Solid,Solid,Pure Cotton,14087600,Blue
Printed,Floral,Viscose Rayon,12350114,Off-White
Solid,Solid,Polyester,15039514,Pink
Printed,Geometric Print,Polyester,14066246,Coral
Solid,Solid,Viscose Rayon,13187294,Maroon
Striped,Typographic Print,Polyester,8402437,Green
Printed,Floral,Polyester,7256833,Pink
Striped,Vertical Stripes,Polyester,13843266,Black
Checked,Checked,Silk Blend,15038412,Beige
Printed,Ethnic Motifs,Viscose Rayon,15224924,Pink
Solid,Solid,Polyester,5645529,Brown
Solid,Solid,Viscose Rayon,14725138,Navy Blue
Solid,Solid,Polyester,13510816,Black
Checked,Checked,Silk Blend,15038412,Beige
Printed,Typographic Print,Cotton Blend,14863708,Pink
Printed,Cartoon Characters,Pure Cotton,15050402,Yellow
Solid,Solid,Nylon,15083954,Rust
Solid,Solid,Polyester,15210476,Pink
Solid,Solid,Polyester,14849030,Pink
Printed,Typographic Print,Cotton Blend,14863798,Green
Solid,Solid,Viscose Rayon,11624488,Black
Solid,Typographic Print,Cotton Blend,14863776,Black
Self Design,Self Design,Pure Cotton,14484444,Blue
Solid,Solid,Polyester,13738146,Red
Printed,Floral,Viscose Rayon,13879904,Pink
Solid,Solid,Polyester,13344328,White
Striped,Vertical Stripes,Polyester,14968602,White
Printed,Solid,Polyester,12556596,Pink
Solid,Solid,Viscose Rayon,13931126,Burgundy
Embellished,Embellished,Polyester,8911585,Black
Printed,Typographic Print,Polyester,13303234,Grey Melange
Checked,Checked,Viscose Rayon,1817265,Navy Blue
Striped,Horizontal Stripes,Pure Cotton,14013816,White
Solid,Solid,Polyester,5965271,Black
Printed,Geometric Print,Viscose Rayon,11430022,Olive
Printed,Floral,Polyester,13581202,Pink
Solid,Solid,Polyester,13738182,Pink
Solid,Solid,Polyester,13719118,Blue
Checked,Checked,Silk Blend,15038412,Beige
Striped,Horizontal Stripes,Pure Cotton,14887972,Lavender
Printed,Floral,Polyester,13740088,Pink
